,name,rating,review_count,categories,id,location,price,latitude,longitude
12289,Rising Roll Gourmet Café,4.0,12,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}]",-JjYLQOtvbpJNkqHcEbS4A,"{'address1': '3525 Piedmont Rd NE', 'address2': 'Bldg 6 Ste 120', 'address3': '', 'city': 'Atlanta', 'zip_code': '30305', 'country': 'US', 'state': 'GA', 'display_address': ['3525 Piedmont Rd NE', 'Bldg 6 Ste 120', 'Atlanta, GA 30305']}",$$$,33.851733,-84.376727
12290,Schlotzsky's,2.5,46,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",1P9gyu78AHP37SmbYDSyXQ,"{'address1': '3000 Windy Hill Rd', 'address2': 'Ste A-10', 'address3': '', 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['3000 Windy Hill Rd', 'Ste A-10', 'Marietta, GA 30067']}",$,33.90433,-84.46653
12291,House of Ming,3.0,56,"[{'alias': 'chinese', 'title': 'Chinese'}]",dEAjN2FR77Up3ItXmToVcA,"{'address1': '3101 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30062', 'country': 'US', 'state': 'GA', 'display_address': ['3101 Roswell Rd', 'Marietta, GA 30062']}",$,33.9805530923422,-84.4637065359707
12292,Waffle House,2.5,22,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'waffles', 'title': 'Waffles'}]",H85flQ4m2cnMuGU8vqIR8Q,"{'address1': '5335 Roswell Rd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['5335 Roswell Rd NE', 'Atlanta, GA 30342']}",$,33.9009328,-84.3793709
12293,Panda Express,3.0,33,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",NAMrsj9To1T9jFVyGDHIRw,"{'address1': '2580 Windy Hill Rd', 'address2': None, 'address3': None, 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['2580 Windy Hill Rd', 'Marietta, GA 30067']}",$,33.90055,-84.47798
12294,Starbucks,2.5,52,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",VjmQtRKh8-rxK_bDGPQd-A,"{'address1': '2680 Cobb Parkway', 'address2': '', 'address3': '', 'city': 'Smyrna', 'zip_code': '30080', 'country': 'US', 'state': 'GA', 'display_address': ['2680 Cobb Parkway', 'Smyrna, GA 30080']}",$,33.887483,-84.473997
12295,Taco Bell,3.0,11,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",spGst6AZ8UTAI82ztekRsA,"{'address1': '4880 Lower Roswell Rd', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30068', 'country': 'US', 'state': 'GA', 'display_address': ['4880 Lower Roswell Rd', 'Marietta, GA 30068']}",$,33.966116,-84.410767
12296,Hong Kong City,2.5,24,"[{'alias': 'chinese', 'title': 'Chinese'}]",No_WqViPiyl8EoTPlwxvbw,"{'address1': '7509 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30350', 'country': 'US', 'state': 'GA', 'display_address': ['7509 Roswell Rd', 'Atlanta, GA 30350']}",$$,33.960434559408604,-84.3639441525009
12297,Domino's Pizza,2.0,18,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",fmIIA0EHEpU7FSoEHrioEw,"{'address1': '6130 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['6130 Roswell Rd', 'Atlanta, GA 30328']}",$,33.9225518,-84.3793368
12298,Goianao Bakery,4.0,13,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",E83VMw3-7jN2hSgdD3vPOA,"{'address1': '1475 Terrell Mill Rd SE', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['1475 Terrell Mill Rd SE', 'Marietta, GA 30067']}",$$,33.9159668677782,-84.4688331269837
12299,Starbucks,3.5,27,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",ppZQSmM_5xW9GJJy_z61ig,"{'address1': '1570 Holcomb Bridge Road', 'address2': '900', 'address3': '', 'city': 'Roswell', 'zip_code': '30076', 'country': 'US', 'state': 'GA', 'display_address': ['1570 Holcomb Bridge Road', '900', 'Roswell, GA 30076']}",$$,34.018148,-84.31191700000001
12300,Courtside Grille,3.0,12,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",ATcO6IMdj4ZjFAEpyJz3ww,"{'address1': '8 Concourse Pkwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['8 Concourse Pkwy', 'Atlanta, GA 30328']}",$$,33.916270700000005,-84.3566732
12301,Panera Bread,2.5,44,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",60iNXoU_4mh2Duy5xpHsPQ,"{'address1': '1625 Mt Vernon Rd', 'address2': '', 'address3': '', 'city': 'Dunwoody', 'zip_code': '30338', 'country': 'US', 'state': 'GA', 'display_address': ['1625 Mt Vernon Rd', 'Dunwoody, GA 30338']}",$,33.945921670478,-84.332973016488
12302,Jersey Mike's Subs,3.5,25,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",o7_Z9ZlFsl7BtvUYqrhB1g,"{'address1': '3895 Peachtree Rd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30319', 'country': 'US', 'state': 'GA', 'display_address': ['3895 Peachtree Rd NE', 'Atlanta, GA 30319']}",$,33.856615000000005,-84.34346500000001
12303,Casa de Quesadilla,3.0,31,"[{'alias': 'mexican', 'title': 'Mexican'}]",aayeiNvWQkDmggs4yMlCiA,"{'address1': '8757 Dunwoody Pl', 'address2': '', 'address3': '', 'city': 'Sandy Springs', 'zip_code': '30350', 'country': 'US', 'state': 'GA', 'display_address': ['8757 Dunwoody Pl', 'Sandy Springs, GA 30350']}",$,33.9957657,-84.34934229999999
12304,Which Wich,3.0,9,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",BFpEx84djCy6dvt9NZrJPg,"{'address1': '4511 Olde Perimeter Way', 'address2': 'Ste 700', 'address3': None, 'city': 'Dunwoody', 'zip_code': '30346', 'country': 'US', 'state': 'GA', 'display_address': ['4511 Olde Perimeter Way', 'Ste 700', 'Dunwoody, GA 30346']}",$,33.9290120541556,-84.3439917956458
12305,Nancy's Pizzeria - Perimeter Dunwoody,3.0,30,"[{'alias': 'pizza', 'title': 'Pizza'}]",JspZRnstcmHvHOReJRtPdQ,"{'address1': '4705 C Ashford Dunwood Rd', 'address2': None, 'address3': '', 'city': 'Dunwoody', 'zip_code': '30338', 'country': 'US', 'state': 'GA', 'display_address': ['4705 C Ashford Dunwood Rd', 'Dunwoody, GA 30338']}",,33.93173970000001,-84.3372434
12306,Great American Cookies,3.0,15,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",XVFamffl2nxlQw5k3FtwRg,"{'address1': '4400 Ashford Dunwoody NE', 'address2': 'Space 1319', 'address3': '', 'city': 'Atlanta', 'zip_code': '30346', 'country': 'US', 'state': 'GA', 'display_address': ['4400 Ashford Dunwoody NE', 'Space 1319', 'Atlanta, GA 30346']}",$$,33.92352,-84.34055
12307,Einstein Bros Bagels,2.5,58,"[{'alias': 'bagels', 'title': 'Bagels'}]",3-mVn0PSDNqYr4UHJzQaOg,"{'address1': '4502 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['4502 Roswell Rd', 'Atlanta, GA 30342']}",$,33.878369899999996,-84.38015
12308,Starbucks,3.0,33,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",PDzFthhfrQIxX1YAzGScCg,"{'address1': '8725 Roswell Road', 'address2': 'Suite 19', 'address3': '', 'city': 'Atlanta', 'zip_code': '30350', 'country': 'US', 'state': 'GA', 'display_address': ['8725 Roswell Road', 'Suite 19', 'Atlanta, GA 30350']}",$,33.994683,-84.350145
12309,Family Baking,5.0,7,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",zqTs9JzDgzwzQ4-AmBS81A,"{'address1': '5339 New Peachtree Rd', 'address2': 'Ste E', 'address3': None, 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['5339 New Peachtree Rd', 'Ste E', 'Chamblee, GA 30341']}",,33.8902961258184,-84.3005570038773
12310,Northside Hospital Cafeteria,3.0,14,"[{'alias': 'cafes', 'title': 'Cafes'}]",l15-ydahrvA0xyawIaKhrw,"{'address1': '1000 Johnson Ferry Rd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['1000 Johnson Ferry Rd NE', 'Atlanta, GA 30342']}",$$,33.90800479999999,-84.3547516
12311,Gong Cha,3.5,3,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",-uXjUhuuHDxIMYxj0VjZ6w,"{'address1': '6135 Roswell Rd NE', 'address2': '', 'address3': None, 'city': 'Sandy Springs', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['6135 Roswell Rd NE', 'Sandy Springs, GA 30328']}",,33.922740000000005,-84.37895999999999
12312,J Christopher's,3.0,37,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",M55vF2-zSMPxiueYZYAFdQ,"{'address1': '2100 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30062', 'country': 'US', 'state': 'GA', 'display_address': ['2100 Roswell Rd', 'Marietta, GA 30062']}",$$,33.9687580039709,-84.48844704777
12313,Cookies by Design,3.5,21,"[{'alias': 'flowers', 'title': 'Flowers & Gifts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",UFzxFW9GVQJMzNaNUxa4kA,"{'address1': '3101 Roswell Rd', 'address2': 'Ste 168', 'address3': '', 'city': 'Marietta', 'zip_code': '30062', 'country': 'US', 'state': 'GA', 'display_address': ['3101 Roswell Rd', 'Ste 168', 'Marietta, GA 30062']}",$$$,33.980934000000005,-84.462012
12314,Marco's Pizza,2.5,48,"[{'alias': 'pizza', 'title': 'Pizza'}]",BxR0akYsEG2afCq0cAWz1w,"{'address1': '4511 Chamblee Dunwoody Rd', 'address2': '', 'address3': '', 'city': 'Dunwoody', 'zip_code': '30338', 'country': 'US', 'state': 'GA', 'display_address': ['4511 Chamblee Dunwoody Rd', 'Dunwoody, GA 30338']}",$$,33.922276420158504,-84.3136847019196
12315,Temptation Cafe And Hookah Lounge,5.0,6,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",SjIwPLDLPJYuv8hBY02UPA,"{'address1': '3677 Claremont Rd', 'address2': None, 'address3': '', 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['3677 Claremont Rd', 'Chamblee, GA 30341']}",$$,33.8672104,-84.3093262
12316,Zaxby's Chicken Fingers & Buffalo Wings,2.0,18,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",BwzThcRNT1Ybz1NVrmrVyg,"{'address1': '750 Johnson Ferry Rd', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30068', 'country': 'US', 'state': 'GA', 'display_address': ['750 Johnson Ferry Rd', 'Marietta, GA 30068']}",$,33.967189788818395,-84.4119186401367
12317,Boston Market,3.0,31,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",fP2H84-3Nj2lXtALMQGHkg,"{'address1': '2014 Powers Ferry Rd SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2014 Powers Ferry Rd SE', 'Atlanta, GA 30339']}",$,33.903494,-84.460491
12318,Chuck E. Cheese's,3.0,28,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'indoor_playcenter', 'title': 'Indoor Playcentre'}]",WhJMvCe5g7Imkmv0tcDpmA,"{'address1': '2990 Cumberland Blvd SE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2990 Cumberland Blvd SE', 'Atlanta, GA 30339']}",$,33.880559999999996,-84.47457
12319,American Wings,3.5,16,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",IX4M45uhr8vOJxikARrdfg,"{'address1': '2555 Delk Rd', 'address2': '', 'address3': '', 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['2555 Delk Rd', 'Marietta, GA 30067']}",$,33.92297,-84.47713
12320,Jimmy John's,2.5,57,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",WmAWack7vwrfc5d36DmE1A,"{'address1': '2941 Paces Ferry Rd SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2941 Paces Ferry Rd SE', 'Atlanta, GA 30339']}",$,33.86652,-84.46698
12321,Häagen-Dazs,3.0,23,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",fzB7pE82qzgSftpe-jpWnw,"{'address1': '2980 Cobb Pkwy', 'address2': '', 'address3': 'Cumberland Festival Shopping Center', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2980 Cobb Pkwy', 'Cumberland Festival Shopping Center', 'Atlanta, GA 30339']}",$$,33.880035815431,-84.46061611175541
12322,Dunkin' Donuts,2.5,52,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",BN8PZR-I2T7_nvnVp5M7Sg,"{'address1': '4040 Peachtree Rd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30319', 'country': 'US', 'state': 'GA', 'display_address': ['4040 Peachtree Rd NE', 'Atlanta, GA 30319']}",$,33.8608245849609,-84.3402404785156
12323,Cold Stone Creamery,2.0,84,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",5JH3aCawIrAEU2qATxxx2g,"{'address1': '2850 Paces Ferry Rd SE', 'address2': 'Ste 420', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2850 Paces Ferry Rd SE', 'Ste 420', 'Atlanta, GA 30339']}",$,33.8653793334961,-84.4685516357422
12324,Dunkin' Donuts,2.0,29,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",e-e-T6g4gIRye8m_UGrsAg,"{'address1': '611 Johnson Ferry Rd', 'address2': None, 'address3': None, 'city': 'Marietta', 'zip_code': '30068', 'country': 'US', 'state': 'GA', 'display_address': ['611 Johnson Ferry Rd', 'Marietta, GA 30068']}",$,33.963577270507805,-84.4123992919922
12325,El Porton,2.5,52,"[{'alias': 'mexican', 'title': 'Mexican'}]",lxEhwL09rP2duanYwWkycg,"{'address1': '910 Marietta Hwy', 'address2': '', 'address3': 'Coleman Village', 'city': 'Roswell', 'zip_code': '30075', 'country': 'US', 'state': 'GA', 'display_address': ['910 Marietta Hwy', 'Coleman Village', 'Roswell, GA 30075']}",$$,34.0047590049756,-84.38926286383341
12326,Baskin Robbins Ice Cream,2.0,12,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",mRmcOCOQG7gk7u4hhY5sxg,"{'address1': '280 Hammond Dr NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['280 Hammond Dr NE', 'Atlanta, GA 30328']}",$,33.919396,-84.37648399999999
12327,Jason's Deli,3.5,16,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",YuNwcWPGVkyrVWmtqYENkQ,"{'address1': '1401 Johnson Ferry Rd', 'address2': 'Ste 334', 'address3': None, 'city': 'Marietta', 'zip_code': '30062', 'country': 'US', 'state': 'GA', 'display_address': ['1401 Johnson Ferry Rd', 'Ste 334', 'Marietta, GA 30062']}",,33.98495,-84.42921
12328,Zoës Kitchen,2.5,58,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'greek', 'title': 'Greek'}]",bHuFDVw0jLaNxGcmEmVl2Q,"{'address1': '5001 Peachtree Blvd', 'address2': 'Bldg 1000, Ste 1030', 'address3': None, 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['5001 Peachtree Blvd', 'Bldg 1000, Ste 1030', 'Chamblee, GA 30341']}",$$,33.884799,-84.315664
12329,Domino's Pizza,1.5,52,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",6Pur9QihVGNMKYMlU4x7zA,"{'address1': '1100 Hammond Dr', 'address2': 'Ste 200', 'address3': '', 'city': 'Sandy Springs', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['1100 Hammond Dr', 'Ste 200', 'Sandy Springs, GA 30328']}",$,33.9199439138652,-84.3530506912648
12330,Panda Express,2.5,42,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",LQPi5Wr18G0iK0uMUe82pw,"{'address1': '2654 Spring Rd', 'address2': None, 'address3': None, 'city': 'Smyrna', 'zip_code': '30080', 'country': 'US', 'state': 'GA', 'display_address': ['2654 Spring Rd', 'Smyrna, GA 30080']}",$,33.883518,-84.475148
12332,Dunkin' Donuts,2.5,47,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",ppB-gXZJRW9TpfzGppedmA,"{'address1': '2022 Powers Ferry Rd SE', 'address2': 'Ste 100', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2022 Powers Ferry Rd SE', 'Ste 100', 'Atlanta, GA 30339']}",$,33.901928815092695,-84.4545975860222
12335,Bismillah Grill & Mini Chinese,4.0,9,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chinese', 'title': 'Chinese'}]",HeDhoHPHI91Fg7gF_2mfNw,"{'address1': '4301 Buford Hwy NE', 'address2': 'Ste C', 'address3': '', 'city': 'Chamblee', 'zip_code': '30345', 'country': 'US', 'state': 'GA', 'display_address': ['4301 Buford Hwy NE', 'Ste C', 'Chamblee, GA 30345']}",$$,33.867412,-84.30077299999999
12336,Fox Bros Bar-B-Q Stand at SunTrust Park,3.5,15,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'bbq', 'title': 'Barbeque'}]",FiKRr7nqT29uqWYyaAJx3w,"{'address1': 'Battery Ave SE', 'address2': 'Behind Sections 155 and 156', 'address3': None, 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['Battery Ave SE', 'Behind Sections 155 and 156', 'Atlanta, GA 30339']}",$$,33.8912713086662,-84.466571522319
12337,City of Chamblee,4.5,6,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",dhjWxFnslbwEaq71WpyHjA,"{'address1': '5468 Peachtree Rd', 'address2': '', 'address3': '', 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['5468 Peachtree Rd', 'Chamblee, GA 30341']}",,33.894045399999996,-84.2989633
12338,Starbucks,2.0,26,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",PgDQfqeG5-39X4WyIfSzXw,"{'address1': '4400 Ashford Dunwoody Road', 'address2': 'Suite 1360', 'address3': None, 'city': 'Atlanta', 'zip_code': '30346', 'country': 'US', 'state': 'GA', 'display_address': ['4400 Ashford Dunwoody Road', 'Suite 1360', 'Atlanta, GA 30346']}",$,33.923777,-84.34085300000001
12339,Paris Bistro,3.0,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'food', 'title': 'Food'}]",ceIMcKlqhrONnHVUxQwsaw,"{'address1': '5 Concourse Pkwy NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30328', 'country': 'US', 'state': 'GA', 'display_address': ['5 Concourse Pkwy NE', 'Atlanta, GA 30328']}",$,33.917297399999995,-84.35466770000001
12340,Dairy Queen,3.0,13,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",M7YBTQWEnV1SvPXm6zIsuQ,"{'address1': '4400 Ashford Dunwoody Rd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30346', 'country': 'US', 'state': 'GA', 'display_address': ['4400 Ashford Dunwoody Rd NE', 'Atlanta, GA 30346']}",$,33.924114,-84.34104
12341,Golden Corral,2.5,38,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'buffets', 'title': 'Buffets'}]",YuPIutBfd3E9Am1J3NB0CQ,"{'address1': '2211 Cobb Pkwy SE', 'address2': '', 'address3': None, 'city': 'Smyrna', 'zip_code': '30080', 'country': 'US', 'state': 'GA', 'display_address': ['2211 Cobb Pkwy SE', 'Smyrna, GA 30080']}",$$,33.896291,-84.48017
12342,101 Bagel Cafe,3.0,30,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",zxL4uSIlNyr6BjkvPCrGHg,"{'address1': '2955 Cobb Pkwy SE', 'address2': 'Ste 240', 'address3': None, 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['2955 Cobb Pkwy SE', 'Ste 240', 'Atlanta, GA 30339']}",$$,33.8824376736901,-84.4621825454037
12343,Blue Heron Nature Preserve,4.0,9,"[{'alias': 'parks', 'title': 'Parks'}]",fVrM-lUwAXsWPGYULvhUoQ,"{'address1': '4055 Roswell Rd', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['4055 Roswell Rd', 'Atlanta, GA 30342']}",,33.8652819,-84.3808257
12344,Starbucks,3.0,21,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",e_BYAJ0fihHN0aOKvBjvRQ,"{'address1': '5001 Peachtree Blvd', 'address2': '', 'address3': None, 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['5001 Peachtree Blvd', 'Chamblee, GA 30341']}",$$,33.883928000000004,-84.316142
12345,St Andres,2.5,9,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",fnZmSSEqDOOTEF7P71lAYg,"{'address1': '5785 Roswell Rd', 'address2': '', 'address3': None, 'city': 'Sandy Springs', 'zip_code': '30338', 'country': 'US', 'state': 'GA', 'display_address': ['5785 Roswell Rd', 'Sandy Springs, GA 30338']}",$$,33.913366645574605,-84.3791507184505
12346,Cafe At Pharr,3.0,23,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2I1zJBC3QVMM0o3Awa_SfA,"{'address1': '4300 Paces Ferry Rd SE', 'address2': 'Ste 244', 'address3': '', 'city': 'Atlanta', 'zip_code': '30339', 'country': 'US', 'state': 'GA', 'display_address': ['4300 Paces Ferry Rd SE', 'Ste 244', 'Atlanta, GA 30339']}",$$,33.865013,-84.46676
12347,Marco's Pizza,3.5,21,"[{'alias': 'pizza', 'title': 'Pizza'}]",bNFbrqnBmDYOSm6qLIFj3g,"{'address1': '1590 Holcomb Bridge Rd', 'address2': '', 'address3': '', 'city': 'Roswell', 'zip_code': '30076', 'country': 'US', 'state': 'GA', 'display_address': ['1590 Holcomb Bridge Rd', 'Roswell, GA 30076']}",$$,34.01554,-84.30879
12348,Home Base Dominican Restaurant,4.5,7,"[{'alias': 'dominican', 'title': 'Dominican'}]",R6uEhmvp2Vfc3obqY1bbkA,"{'address1': '279 Powers Ferry Rd SE', 'address2': 'Ste B', 'address3': None, 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['279 Powers Ferry Rd SE', 'Ste B', 'Marietta, GA 30067']}",,33.94487,-84.49752
12350,Waffle House,2.5,39,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",KlcyYdUv2Krc7rf3mpndvQ,"{'address1': '3735 Roswell Rd', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['3735 Roswell Rd', 'Atlanta, GA 30342']}",$,33.8570312,-84.3816735
12351,Ice Sensation,4.5,4,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",0NS-fOi7orD1M5FkCvYVpQ,"{'address1': '4400 Ashford Dunwoody Rd', 'address2': None, 'address3': '', 'city': 'Dunwoody', 'zip_code': '30346', 'country': 'US', 'state': 'GA', 'display_address': ['4400 Ashford Dunwoody Rd', 'Dunwoody, GA 30346']}",,33.924084,-84.34102800000001
12352,Goianão Restaurant,4.5,7,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",iJ3ZR_hg3hMw0AnSjMaaGA,"{'address1': '1435 Terrell Mill Rd', 'address2': 'Ste 103', 'address3': '', 'city': 'Marietta', 'zip_code': '30067', 'country': 'US', 'state': 'GA', 'display_address': ['1435 Terrell Mill Rd', 'Ste 103', 'Marietta, GA 30067']}",$$,33.915960020178396,-84.4695230661022
